Landed Cost Taxes and Charges,Thuế và Phí của Chi phí phân bổ
Landed Cost Voucher,Chứng từ Chi phí phân bổ
Purchase Receipts,Các phiếu nhập kho mua hàng
Purchase Receipt Items,Các mục Phiếu nhập kho mua hàng
Get Items From Purchase Receipts,Lấy mặt hàng từ Phiếu nhập kho mua hàng
Distribute Charges Based On,Phân bổ chi phí dựa trên
Landed Cost Help,Trợ giúp về Chi phí phân bổ
Manufacturers used in Items,Các nhà sản xuất được sử dụng trong Mặt hàng
Limited to 12 characters,Giới hạn trong 12 ký tự
Partially Ordered,Đã đặt hàng một phần
Transferred,Đã chuyển
% Ordered,% đã đặt hàng
Terms and Conditions Content,Nội dung Điều khoản và Điều kiện
Quantity and Warehouse,Số lượng và Kho
Lead Time Date,Ngày thực hiện
Min Order Qty,Số lượng đặt hàng tối thiểu
Packed Item,Mặt hàng đã đóng gói
To Warehouse (Optional),Đến Kho (Tùy chọn)
Actual Batch Quantity,Số lượng lô thực tế
Prevdoc DocType,Loại chứng từ trước
Parent Detail docname,Tên chi tiết của chứng từ cha
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.","Tạo phiếu đóng gói cho các kiện hàng cần giao. Được sử dụng để thông báo số kiện hàng, nội dung và trọng lượng của nó."
Indicates that the package is a part of this delivery (Only Draft),Cho biết rằng kiện hàng là một phần của lần giao hàng này (Chỉ bản nháp)
From Package No.,Từ số kiện hàng
Identification of the package for the delivery (for print),Nhận dạng kiện hàng để giao hàng (để in)
To Package No.,Đến số kiện hàng
If more than one package of the same type (for print),Nếu có nhiều hơn một kiện hàng cùng loại (để in)
Package Weight Details,Chi tiết trọng lượng kiện hàng
The net weight of this package. (calculated automatically as sum of net weight of items),Trọng lượng tịnh của kiện hàng này. (được tính tự động bằng tổng trọng lượng tịnh của các mặt hàng)
Net Weight UOM,Đơn vị tính trọng lượng tịnh
Gross Weight,Trọng lượng cả bì
The gross weight of the package. Usually net weight + packaging material weight. (for print),Trọng lượng cả bì của kiện hàng. Thường là trọng lượng tịnh + trọng lượng vật liệu đóng gói. (để in)
Gross Weight UOM,Đơn vị tính trọng lượng cả bì
Packing Slip Item,Mục Phiếu đóng gói
DN Detail,Chi tiết Phiếu giao hàng
Material Transfer for Manufacture,Chuyển nguyên vật liệu để sản xuất
Qty of raw materials will be decided based on the qty of the Finished Goods Item,Số lượng nguyên vật liệu thô sẽ được quyết định dựa trên số lượng của Mặt hàng thành phẩm
Parent Warehouse,Kho cha
Items under this warehouse will be suggested,Các mặt hàng trong kho này sẽ được đề xuất
Get Item Locations,Lấy vị trí mặt hàng
Item Locations,Các vị trí mặt hàng
Pick List Item,Mục Phiếu lấy hàng
Picked Qty,Số lượng đã lấy
Price List Master,Dữ liệu chủ Bảng giá
Price List Name,Tên bảng giá
Price Not UOM Dependent,Giá không phụ thuộc vào Đơn vị tính
Applicable for Countries,Áp dụng cho các quốc gia
Price List Country,Quốc gia của Bảng giá
Supplier Delivery Note,Phiếu giao hàng của nhà cung cấp
Time at which materials were received,Thời gian nhận nguyên vật liệu
Return Against Purchase Receipt,Trả hàng dựa trên Phiếu nhập kho mua hàng
Rate at which supplier's currency is converted to company's base currency,Tỷ giá mà tiền tệ của nhà cung cấp được chuyển đổi sang tiền tệ cơ sở của công ty
Sets 'Accepted Warehouse' in each row of the items table.,Thiết lập 'Kho chấp nhận' trong mỗi dòng của bảng mặt hàng.
Sets 'Rejected Warehouse' in each row of the items table.,Thiết lập 'Kho từ chối' trong mỗi dòng của bảng mặt hàng.
Raw Materials Consumed,Nguyên vật liệu thô đã tiêu thụ
Get Current Stock,Lấy tồn kho hiện tại
Consumed Items,Các mặt hàng đã tiêu thụ
Add / Edit Taxes and Charges,Thêm / Sửa Thuế và Phí
Auto Repeat Detail,Chi tiết tự động lặp lại
Transporter Details,Chi tiết nhà vận chuyển
Vehicle Number,Số xe
Vehicle Date,Ngày của xe
Received and Accepted,Đã nhận và chấp nhận
Accepted Quantity,Số lượng chấp nhận
Rejected Quantity,Số lượng từ chối
Accepted Qty as per Stock UOM,Số lượng chấp nhận theo Đơn vị tính tồn kho
Sample Quantity,Số lượng mẫu
Rate and Amount,Đơn giá và Số tiền
Report Date,Ngày báo cáo
Inspection Type,Loại kiểm tra
Item Serial No,Số sê-ri mặt hàng
Sample Size,Kích thước mẫu
Inspected By,Người kiểm tra
Readings,Các kết quả đo
Quality Inspection Reading,Kết quả đo kiểm tra chất lượng
Reading 1,Kết quả đo 1
Reading 2,Kết quả đo 2
Reading 3,Kết quả đo 3
Reading 4,Kết quả đo 4
Reading 5,Kết quả đo 5
Reading 6,Kết quả đo 6
Reading 7,Kết quả đo 7
Reading 8,Kết quả đo 8
Reading 9,Kết quả đo 9
Reading 10,Kết quả đo 10
Quality Inspection Template Name,Tên mẫu kiểm tra chất lượng
Quick Stock Balance,Bảng cân đối tồn kho nhanh
Available Quantity,Số lượng có sẵn
Distinct unit of an Item,Đơn vị riêng biệt của một Mặt hàng
Warehouse can only be changed via Stock Entry / Delivery Note / Purchase Receipt,Kho chỉ có thể được thay đổi thông qua Bút toán kho / Phiếu giao hàng / Phiếu nhập kho mua hàng
Purchase / Manufacture Details,Chi tiết Mua hàng / Sản xuất
Creation Document Type,Loại chứng từ tạo
Creation Document No,Số chứng từ tạo
Creation Date,Ngày tạo
Creation Time,Thời gian tạo
Asset Details,Chi tiết tài sản
Asset Status,Trạng thái tài sản
Delivery Document Type,Loại chứng từ giao hàng
Delivery Document No,Số chứng từ giao hàng
Delivery Time,Thời gian giao hàng
Invoice Details,Chi tiết hóa đơn
Warranty / AMC Details,Chi tiết Bảo hành / Hợp đồng bảo trì (AMC)
Warranty Expiry Date,Ngày hết hạn bảo hành
AMC Expiry Date,Ngày hết hạn hợp đồng bảo trì (AMC)
Under Warranty,Đang trong thời gian bảo hành
Out of Warranty,Hết hạn bảo hành
Under AMC,Đang trong hợp đồng bảo trì (AMC)
Out of AMC,Hết hạn hợp đồng bảo trì (AMC)
Warranty Period (Days),Thời hạn bảo hành (Ngày)
Serial No Details,Chi tiết Số sê-ri
Stock Entry Type,Loại Bút toán kho
Stock Entry (Outward GIT),Bút toán kho (Hàng đi đường chiều xuất)
Material Consumption for Manufacture,Tiêu thụ nguyên vật liệu để sản xuất
Repack,Đóng gói lại
Send to Subcontractor,Gửi cho nhà thầu phụ (gia công)
Delivery Note No,Số Phiếu giao hàng
Sales Invoice No,Số Hóa đơn bán hàng
Purchase Receipt No,Số Phiếu nhập kho mua hàng
Inspection Required,Yêu cầu kiểm tra
From BOM,Từ Định mức nguyên vật liệu (BOM)
For Quantity,Cho số lượng
As per Stock UOM,Theo Đơn vị tính tồn kho
Including items for sub assemblies,Bao gồm các mặt hàng cho các cụm lắp ráp con
Default Source Warehouse,Kho nguồn mặc định
Source Warehouse Address,Địa chỉ kho nguồn
Default Target Warehouse,Kho đích mặc định
Target Warehouse Address,Địa chỉ kho đích
Update Rate and Availability,Cập nhật đơn giá và tình trạng có sẵn
Total Incoming Value,Tổng giá trị nhập
Total Outgoing Value,Tổng giá trị xuất
Total Value Difference (Out - In),Tổng chênh lệch giá trị (Xuất - Nhập)
Additional Costs,Chi phí bổ sung
Total Additional Costs,Tổng chi phí bổ sung
Customer or Supplier Details,Chi tiết khách hàng hoặc nhà cung cấp
Per Transferred,Trên mỗi lần chuyển
Stock Entry Detail,Chi tiết Bút toán kho
Basic Rate (as per Stock UOM),Đơn giá cơ bản (theo Đơn vị tính tồn kho)
Basic Amount,Số tiền cơ bản
Additional Cost,Chi phí bổ sung
Serial No / Batch,Số sê-ri / Lô
BOM No. for a Finished Good Item,Số BOM cho một Mặt hàng thành phẩm
Material Request used to make this Stock Entry,Yêu cầu Nguyên vật liệu được sử dụng để tạo Bút toán kho này
Subcontracted Item,Mặt hàng gia công
Against Stock Entry,Dựa trên Bút toán kho
Stock Entry Child,Bút toán kho con
PO Supplied Item,Mục Đơn hàng mua đã cung cấp
Reference Purchase Receipt,Phiếu nhập kho mua hàng tham chiếu
Stock Ledger Entry,Bút toán sổ cái kho
Outgoing Rate,Đơn giá xuất
Actual Qty After Transaction,Số lượng thực tế sau giao dịch
Stock Value Difference,Chênh lệch giá trị tồn kho
Stock Queue (FIFO),Hàng đợi tồn kho (FIFO)
Is Cancelled,Đã bị hủy
Stock Reconciliation,Đối chiếu tồn kho
This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,Công cụ này giúp bạn cập nhật hoặc sửa chữa số lượng và giá trị của tồn kho trong hệ thống. Nó thường được sử dụng để đồng bộ hóa các giá trị hệ thống và những gì thực sự tồn tại trong các kho của bạn.
Reconciliation JSON,JSON đối chiếu
Stock Reconciliation Item,Mục Đối chiếu tồn kho
Before reconciliation,Trước khi đối chiếu
Current Serial No,Số sê-ri hiện tại
Current Valuation Rate,Đơn giá trị hiện tại
Current Amount,Số tiền hiện tại
Quantity Difference,Chênh lệch số lượng
Amount Difference,Chênh lệch số tiền
Item Naming By,Quy tắc đặt tên mặt hàng
Default Item Group,Nhóm mặt hàng mặc định
Default Stock UOM,Đơn vị tính tồn kho mặc định
Sample Retention Warehouse,Kho giữ lại mẫu
Default Valuation Method,Phương pháp tính giá trị mặc định
Show Barcode Field,Hiển thị trường Mã vạch
Convert Item Description to Clean HTML,Chuyển đổi mô tả mặt hàng sang HTML sạch
Allow Negative Stock,Cho phép tồn kho âm
Automatically Set Serial Nos based on FIFO,Tự động thiết lập Số sê-ri dựa trên FIFO
Auto Material Request,Tự động yêu cầu nguyên vật liệu
Inter Warehouse Transfer Settings,Cài đặt chuyển kho nội bộ
Freeze Stock Entries,Đóng băng Bút toán kho
Stock Frozen Upto,Tồn kho bị đóng băng đến
Batch Identification,Nhận dạng lô
Use Naming Series,Sử dụng chuỗi định danh
Naming Series Prefix,Tiền tố chuỗi định danh
UOM Category,Hạng mục Đơn vị tính
UOM Conversion Detail,Chi tiết chuyển đổi Đơn vị tính
Variant Field,Trường biến thể
A logical Warehouse against which stock entries are made.,Một Kho logic mà các bút toán kho được thực hiện dựa trên đó.
Warehouse Detail,Chi tiết kho
Warehouse Name,Tên kho
Warehouse Contact Info,Thông tin liên hệ kho
PIN,Mã PIN
Raised By (Email),Người nêu vấn đề (Email)
Issue Type,Loại vấn đề
Issue Split From,Vấn đề được tách từ
Service Level,Mức độ dịch vụ
Response By,Phản hồi trước
Response By Variance,Chênh lệch thời gian phản hồi
Ongoing,Đang diễn ra
Resolution By,Giải quyết trước
Resolution By Variance,Chênh lệch thời gian giải quyết
Service Level Agreement Creation,Tạo Thỏa thuận mức độ dịch vụ
First Responded On,Lần phản hồi đầu tiên vào
Resolution Details,Chi tiết giải quyết
Opening Date,Ngày mở
Opening Time,Thời gian mở
Resolution Date,Ngày giải quyết
Via Customer Portal,Qua Cổng thông tin khách hàng
Support Team,Đội ngũ hỗ trợ
Issue Priority,Mức độ ưu tiên của vấn đề
Service Day,Ngày dịch vụ
Workday,Ngày làm việc
Default Priority,Mức độ ưu tiên mặc định
Priorities,Các mức độ ưu tiên
Support Hours,Giờ hỗ trợ
Support and Resolution,Hỗ trợ và Giải quyết
Default Service Level Agreement,Thỏa thuận mức độ dịch vụ mặc định
Entity,Thực thể
Agreement Details,Chi tiết thỏa thuận
Response and Resolution Time,Thời gian phản hồi và giải quyết
Service Level Priority,Mức độ ưu tiên của mức độ dịch vụ
Resolution Time,Thời gian giải quyết
Support Search Source,Nguồn tìm kiếm hỗ trợ
Source Type,Loại nguồn
Query Route String,Chuỗi định tuyến truy vấn
Search Term Param Name,Tên tham số thuật ngữ tìm kiếm
Response Options,Các tùy chọn phản hồi
Response Result Key Path,Đường dẫn khóa kết quả phản hồi
